question_id,respondent_id,timestamp,year,intent_id,intent,language,text
Q000727,9,2026-02-18 16:47:27.207,1,5,Data Structures,Mixed,Data structure shikbo ki kore?
Q000728,9,2026-02-18 16:47:27.207,1,5,Data Structures,Bangla,কোন ডাটা স্ট্রাকচার ব্যবহার করলে memory এবং time efficiency দুটোই ভালো হবে?
Q000729,9,2026-02-18 16:47:27.207,1,6,Time & Space Complexity,English,What is the time complexity of this algorithm?
Q000730,9,2026-02-18 16:47:27.207,1,6,Time & Space Complexity,English,How can I analyze the space complexity of my program?
Q000731,9,2026-02-18 16:47:27.207,1,6,Time & Space Complexity,Mixed,Programme e memory ki bhabe optimise kore jay?
Q000732,9,2026-02-18 16:47:27.207,1,6,Time & Space Complexity,Mixed,Ei bisoy tai amke purno bhabe bujhay diyen kindly
Q000733,9,2026-02-18 16:47:27.207,1,6,Time & Space Complexity,Bangla,এই ইমপ্লিমেন্টেশনে আমি কি স্পিড বাড়ানোর জন্য মেমোরি ব্যবহার বাড়াতে পারি?
Q000734,9,2026-02-18 16:47:27.207,1,7,Programming Language Syntax / Features,English,What is the correct syntax to declare a variable in C/Java/Python?
Q000735,9,2026-02-18 16:47:27.207,1,7,Programming Language Syntax / Features,English,How does exception/error handling work in this language?
Q000736,9,2026-02-18 16:47:27.207,1,7,Programming Language Syntax / Features,Mixed,Ei bisoy ta kindly aktu bujhay bolun
Q000737,9,2026-02-18 16:47:27.207,1,7,Programming Language Syntax / Features,Mixed,Akjon CSE student hisebe ki ei bisoy ki important?
Q000738,9,2026-02-18 16:47:27.207,1,7,Programming Language Syntax / Features,Bangla,কিভাবে এই ভাষায় একটি ফাংশন ডিফাইন এবং কল করা হয়?
Q000739,9,2026-02-18 16:47:27.207,1,8,Object-Oriented Programming (OOP),English,What is a class and how do I create an object in this class?
Q000740,9,2026-02-18 16:47:27.207,1,8,Object-Oriented Programming (OOP),English,How can I use interfaces to enforce a contract in my code?
Q000741,9,2026-02-18 16:47:27.207,1,8,Object-Oriented Programming (OOP),Mixed,Sob CSE student deri ki ei bisoy jante hoy
Q000742,9,2026-02-18 16:47:27.207,1,8,Object-Oriented Programming (OOP),Mixed,Ei bisoy kno jana dorkar?
Q000743,9,2026-02-18 16:47:27.207,1,8,Object-Oriented Programming (OOP),Bangla,এই কোর্সে আছে কিন্তু বিষয় সম্পর্কে তেমন কোন জ্ঞান নেই।কিভাবে বিষয় গুলো আমরা বুঝতে পারবো?
Q000744,9,2026-02-18 16:47:27.207,1,9,Database / SQL,English,How do I write a SQL query to fetch specific data from a table?
Q000745,9,2026-02-18 16:47:27.207,1,9,Database / SQL,English,How do I design a database schema efficiently?
Q000746,9,2026-02-18 16:47:27.207,1,9,Database / SQL,Mixed,Ei bisoy kon semester thke shuru hoy?
Q000747,9,2026-02-18 16:47:27.207,1,9,Database / SQL,Mixed,Kno akjon CSE student ke ei bosoy jana dorkar?
Q000748,9,2026-02-18 16:47:27.207,1,9,Database / SQL,Bangla,কিভাবে একাধিক টেবিল JOIN করে একটি কোয়েরি লেখা যায়?
Q000749,9,2026-02-18 16:47:27.207,1,10,Operating Systems (OS),English,What is os? Explain me kindly
Q000750,9,2026-02-18 16:47:27.207,1,10,Operating Systems (OS),English,How is memory management handled in an operating system?
Q000751,9,2026-02-18 16:47:27.207,1,10,Operating Systems (OS),Mixed,Kno ei bisoy amdr jana dorkar?
Q000752,9,2026-02-18 16:47:27.207,1,10,Operating Systems (OS),Mixed,Deadlock bisoy ta ki?
Q000753,9,2026-02-18 16:47:27.207,1,10,Operating Systems (OS),Bangla,ভার্চুয়াল মেমোরি কী এবং এটি কিভাবে কাজ করে?
Q000754,9,2026-02-18 16:47:27.207,1,11,Computer Networks,English,What is LAN? How it is used?
Q000755,9,2026-02-18 16:47:27.207,1,11,Computer Networks,English,How does the TCP/IP model work?
Q000756,9,2026-02-18 16:47:27.207,1,11,Computer Networks,Mixed,IP address ki?
Q000757,9,2026-02-18 16:47:27.207,1,11,Computer Networks,Bangla,"রাউটার, সুইচ এবং হাবের মধ্যে পার্থক্য কী?"
Q000758,9,2026-02-18 16:47:27.207,1,12,Web Development,English,What is the difference between frontend and backend development?
Q000759,9,2026-02-18 16:47:27.207,1,12,Web Development,English,What are some popular backend frameworks and their uses?
Q000760,9,2026-02-18 16:47:27.207,1,12,Web Development,Mixed,Web bisoy e ami agrohi ki kore samne agabo?
Q000761,9,2026-02-18 16:47:27.207,1,12,Web Development,Mixed,Kon semester thke web devlopment shekha uttict hbe and kon kon language jante hbe?
Q000762,9,2026-02-18 16:47:27.207,1,12,Web Development,Bangla,Client-Server আর্কিটেকচার কীভাবে কাজ করে?
Q000763,9,2026-02-18 16:47:27.207,1,13,Software Engineering / SDLC,English,How do you write effective software requirements?
Q000764,9,2026-02-18 16:47:27.207,1,13,Software Engineering / SDLC,English,How do you perform unit testing and why is it important?
Q000765,9,2026-02-18 16:47:27.207,1,13,Software Engineering / SDLC,Mixed,Software Engineer der future ki?kon kon jaygay job er possibility ase?
Q000766,9,2026-02-18 16:47:27.207,1,13,Software Engineering / SDLC,Mixed,Software Engineering shikte geleo ki sob language jante hbe?
Q000767,9,2026-02-18 16:47:27.207,1,13,Software Engineering / SDLC,Bangla,"কিছু সাধারণ Git কমান্ড কী কী, যা প্রতিটি ডেভেলপারকে জানা উচিত?"
Q000768,9,2026-02-18 16:47:27.207,1,14,Machine Learning / AI,English,"ML/AI concepts, model training, evaluation, overfitting, features, datasets."
Q000769,9,2026-02-18 16:47:27.207,1,14,Machine Learning / AI,English,How do you handle missing values in a datase
Q000770,9,2026-02-18 16:47:27.207,1,14,Machine Learning / AI,Mixed,Bhai apnar ki mone hoy AI ashate ki job field kome gece?
Q000771,9,2026-02-18 16:47:27.207,1,14,Machine Learning / AI,Mixed,AI er advantage and disadvantage gulo bolen kindly
Q000772,9,2026-02-18 16:47:27.207,1,14,Machine Learning / AI,Bangla,Machine learning মডেল মূল্যায়নের জন্য কোন মেট্রিকসগুলো ব্যবহার করা হয়?
Q000773,9,2026-02-18 16:47:27.207,1,15,Cybersecurity,English,What are the common types of cyber attacks?
Q000774,9,2026-02-18 16:47:27.207,1,15,Cybersecurity,English,What is SQL injection and how can it be prevented?
Q000775,9,2026-02-18 16:47:27.207,1,15,Cybersecurity,Mixed,Cyber Security ki shikte koto time lage?
Q000776,9,2026-02-18 16:47:27.207,1,15,Cybersecurity,Mixed,Cyber Security jante amder kon kon bisoy e oviggo hte hbe?
Q000777,9,2026-02-18 16:47:27.207,1,15,Cybersecurity,Bangla,নেটওয়ার্কের মাধ্যমে ডেটা ট্রান্সমিশনের সময় কিভাবে সুরক্ষা করা যায়?
Q000778,9,2026-02-18 16:47:27.207,1,16,Competitive Programming / Problem Solving,English,What is comperative programming?
Q000779,9,2026-02-18 16:47:27.207,1,16,Competitive Programming / Problem Solving,English,What are the best platform?
Q000780,9,2026-02-18 16:47:27.207,1,16,Competitive Programming / Problem Solving,Mixed,Kno korbo amra?
Q000781,9,2026-02-18 16:47:27.207,1,16,Competitive Programming / Problem Solving,Mixed,Chakrir jonno ki contest drkr?
Q000782,9,2026-02-18 16:47:27.207,1,16,Competitive Programming / Problem Solving,Bangla,কোড ফোর্সেস কি ভালো?
Q000783,9,2026-02-18 16:47:27.207,1,17,Project Guidance / System Architecture,Mixed,CPU ki bhabe memory er sate connect thke?
Q000784,9,2026-02-18 16:47:27.207,1,17,Project Guidance / System Architecture,Mixed,CPU ki kore I/Q er sate connect thke?
Q000785,9,2026-02-18 16:47:27.207,1,17,Project Guidance / System Architecture,Bangla,কম্পিউটার সিস্টেম আর্কিটেকচারের প্রধান উপাদানগুলো কী কী?
Q000786,9,2026-02-18 16:47:27.207,1,18,Tooling / Environment Setup,English,"Setting up tools like IDE, Git, Python env, Docker, dependencies, drivers."
Q000787,10,2026-02-18 16:47:27.954,1,1,Debugging / Error Fixing,English,Why debugging process is hard compared to run a programme?? I stucked sometimes to debug and scared.
Q000788,10,2026-02-18 16:47:27.954,1,1,Debugging / Error Fixing,English,Is there any other way to correct code without debugging. I know the maual process on my code but want other option
Q000789,10,2026-02-18 16:47:27.954,1,1,Debugging / Error Fixing,Mixed,Debugging Console onek somoy problem kore. Eita ki VS code er problem??
Q000790,10,2026-02-18 16:47:27.954,1,1,Debugging / Error Fixing,Mixed,Ami majhe majhe debugging korte giye error problem face kori. Eta solve korbo kivabe??
Q000791,10,2026-02-18 16:47:27.954,1,1,Debugging / Error Fixing,Bangla,রান করতে পারি কিন্তু ডিবাগ করতে গেলে ইরোর সমস্যা কিভাবে সমাধান করব??
Q000792,10,2026-02-18 16:47:27.954,1,2,How-to Implementation,English,How to implement multiple logic?
Q000793,10,2026-02-18 16:47:27.954,1,2,How-to Implementation,English,I Know logic but when I try to implement then I felt scared and sometimes error shows in my code. Why this happen?
Q000794,10,2026-02-18 16:47:27.954,1,2,How-to Implementation,Mixed,Ami sorting er bishoye temon kisu bujhina. Kothay resources pabo??
Q000795,10,2026-02-18 16:47:27.954,1,2,How-to Implementation,Mixed,Amr logic thinking gulake fearlessly kivabe implement korte parbo??
Q000796,10,2026-02-18 16:47:27.954,1,2,How-to Implementation,Bangla,কোড ইম্পলিমেন্টের জন্য কি কোনো সহজ মাধ্যম আছে?? যেমন সহজ কোনো স্টেপ
Q000797,10,2026-02-18 16:47:27.954,1,3,Concept Explanation / Clarification,English,How to understand a Problem properly??
Q000798,10,2026-02-18 16:47:27.954,1,3,Concept Explanation / Clarification,English,How to find key points in a problem to solve??
Q000799,10,2026-02-18 16:47:27.954,1,3,Concept Explanation / Clarification,Mixed,Specific problem solve korar jonno ki nirdisto kono methode ache math er moto?? Jemon math er khetre sudhu variable change kore dey temon.
Q000800,10,2026-02-18 16:47:27.954,1,3,Concept Explanation / Clarification,Mixed,Problem porte gele distraction ase. Eta dur korar upay ki??
Q000801,10,2026-02-18 16:47:27.954,1,3,Concept Explanation / Clarification,Bangla,কিভাবে ভালো করে প্রবলেম সলভ করস শেখা যায়?? কোনো ইউটিউব চ্যানেল আচে কি??
Q000802,10,2026-02-18 16:47:27.954,1,4,Algorithm Choice / Strategy,English,How many algorithm could be use in single problem?
Q000803,10,2026-02-18 16:47:27.954,1,4,Algorithm Choice / Strategy,English,How to deploy the algorithm in efficient way for large programme.??
Q000804,10,2026-02-18 16:47:27.954,1,4,Algorithm Choice / Strategy,Mixed,Algorithm somporke amr khub besi dharona nai. Ami algorithm sekha kvabe start korbo??
Q000805,10,2026-02-18 16:47:27.954,1,4,Algorithm Choice / Strategy,Mixed,Jegula online a pauya jay sesob algorithm gular notes ki helpful??
Q000806,10,2026-02-18 16:47:27.954,1,4,Algorithm Choice / Strategy,Bangla,সঠিক ভাবে algorithm শেখা এবং প্র‍্যোয়োগ করার উপায় কি??
Q000807,10,2026-02-18 16:47:27.954,1,5,Data Structures,English,Is DSA is the best option for get a decent job?
Q000808,10,2026-02-18 16:47:27.954,1,5,Data Structures,English,How to get proper and efficient knowledge in DSA?
Q000809,10,2026-02-18 16:47:27.954,1,5,Data Structures,Mixed,DSA kharap parle ki amader logic building a somossa hobe?
Q000810,10,2026-02-18 16:47:27.954,1,5,Data Structures,Mixed,Amj DSA kotha theke porbo? Book naki kono website theke?
Q000811,10,2026-02-18 16:47:27.954,1,5,Data Structures,Bangla,বাংলাদেশি কোনো কোর্স আছে কি যেটা আমাকে DSA তে সম্পুর্ন ক্লেয়ার করে দিবে??
Q000812,10,2026-02-18 16:47:27.954,1,6,Time & Space Complexity,English,What is time complexity??
Q000813,10,2026-02-18 16:47:27.954,1,6,Time & Space Complexity,English,How to manage time complexity efficiently?
Q000814,10,2026-02-18 16:47:27.954,1,6,Time & Space Complexity,Mixed,Boro boro programme a kivabe time complexity maintain kore program ke efficient kora jay?
Q000815,10,2026-02-18 16:47:27.954,1,6,Time & Space Complexity,Mixed,What is Space complexity
Q000816,10,2026-02-18 16:47:27.954,1,6,Time & Space Complexity,Bangla,টাইম কমপ্লেক্স কতটা গুরুত্বপূর্ণ একটা প্রোগ্রামের জন্য?
Q000817,10,2026-02-18 16:47:27.954,1,7,Programming Language Syntax / Features,English,What is the major differences between python and C++ language?
Q000818,10,2026-02-18 16:47:27.954,1,7,Programming Language Syntax / Features,English,Which language is best for beginners for learn programming syntax properly?
Q000819,10,2026-02-18 16:47:27.954,1,7,Programming Language Syntax / Features,Mixed,Kichu kichu syntax vule jai esob mone rakhar upay ki?
Q000820,10,2026-02-18 16:47:27.954,1,7,Programming Language Syntax / Features,Mixed,C language syntax diye ki Java er syntax er besirvag syntax clear kora jabe??
Q000821,10,2026-02-18 16:47:27.954,1,7,Programming Language Syntax / Features,Bangla,syntax কিভাবে সাজিয়ে রাখলে প্রোগ্রাম ভালো দেখাবে?
Q000822,10,2026-02-18 16:47:27.954,1,8,Object-Oriented Programming (OOP),English,What is inheritance??
Q000823,10,2026-02-18 16:47:27.954,1,8,Object-Oriented Programming (OOP),English,What is operator overloading?
Q000824,10,2026-02-18 16:47:27.954,1,8,Object-Oriented Programming (OOP),Mixed,Kivabe OOP er major topic gulake note down korte parbo?
Q000825,10,2026-02-18 16:47:27.954,1,8,Object-Oriented Programming (OOP),Mixed,OOP kon kaje use kora jay? Sudhu ki development ei naki onno kisuteo?
Q000826,10,2026-02-18 16:47:27.954,1,8,Object-Oriented Programming (OOP),Bangla,কিভাবে এই বিষয়ে সম্পুর্ন জ্ঞান অর্জন করা যায়?
Q000827,10,2026-02-18 16:47:27.954,1,9,Database / SQL,English,How to manage database??
Q000828,10,2026-02-18 16:47:27.954,1,9,Database / SQL,English,Is there any other alternative except SQL for database ?
Q000829,10,2026-02-18 16:47:27.954,1,9,Database / SQL,Mixed,Data analysis er jonno chakrir sujog kemon?
